ZIP,geoid,index
91361,6037800325,1
91361,6037800326,2
91362,6037800324,1
91362,6037800331,2
91364,6037137201,1
91364,6037137401,2
91364,6037137402,3
91364,6037137501,4
91364,6037137502,5
91364,6037137504,6
91364,6037138000,7
91364,6037139402,8
91364,6037800101,9
91364,6037800102,10
91364,6037800204,11
91365,6037135113,1
91367,6037134901,1
91367,6037134905,2
91367,6037135102,3
91367,6037135113,4
91367,6037135114,5
91367,6037135201,6
91367,6037135202,7
91367,6037135203,8
91367,6037137103,9
91367,6037137104,10
91367,6037137201,11
91367,6037137301,12
91367,6037137302,13
91367,6037137401,14
91367,6037137502,15
91367,6037139301,16
91367,6037800204,17
91371,6037134905,1
91372,6037800204,1
91376,6037800327,1
91380,6037920115,1
91381,6037920326,1
91381,6037920338,2
91381,6037920339,3
91383,6037920106,1
91384,6037920102,1
91384,6037920104,2
91384,6037920106,3
91384,6037920116,4
91384,6037920118,5
91384,6037920119,6
91384,6037920200,7
91384,6037920339,8
91385,6037920334,1
91386,6037920037,1
91387,6037910807,1
91387,6037910808,2
91387,6037910809,3
91387,6037910810,4
91387,6037910811,5
91387,6037920037,6
91387,6037920038,7
91387,6037920039,8
91387,6037920040,9
91387,6037920041,10
91387,6037920042,11
91387,6037920043,12
91387,6037930200,13
91390,6037901213,1
91390,6037910805,2
91390,6037910807,3
91390,6037910808,4
91390,6037910810,5
91390,6037910811,6
91390,6037910813,7
91390,6037920011,8
91390,6037920012,9
91390,6037920015,10
91390,6037920016,11
91390,6037920020,12
91390,6037920026,13
91390,6037920032,14
91390,6037920102,15
91392,6037106114,1
91393,6037117101,1
91394,6037111202,1
91395,6037109604,1
91396,6037134104,1
91401,6037123510,1
91401,6037123520,2
91401,6037123601,3
91401,6037123602,4
91401,6037124500,5
91401,6037124600,6
91401,6037124700,7
91401,6037127806,8
91401,6037128101,9
91401,6037128102,10
91401,6037128210,11
91401,6037128220,12
91401,6037128303,13
91401,6037128400,14
91401,6037128500,15
91401,6037128601,16
91401,6037128602,17
91401,6037128802,18
91402,6037117101,1
91402,6037117102,2
91402,6037117530,3
91402,6037119310,4
91402,6037119320,5
91402,6037119340,6
91402,6037119341,7
91402,6037119342,8
91402,6037119700,9
91402,6037119900,10
91402,6037120010,11
91402,6037120020,12
91402,6037120030,13
91402,6037120103,14
91402,6037120104,15
91402,6037120105,16
91402,6037120106,17
91402,6037120107,18
91402,6037120108,19
91402,6037120300,20
91402,6037120400,21
91402,6037127520,22
91403,6037128702,1
91403,6037128801,2
91403,6037128802,3
91403,6037128910,4
91403,6037141201,5
91403,6037141202,6
91403,6037141302,7
91403,6037141303,8
91403,6037141304,9
91403,6037141400,10
91403,6037141500,11
91403,6037141600,12
91404,6037127806,1
91404,6037128210,2
91405,6037123510,1
91405,6037127102,2
91405,6037127103,3
91405,6037127104,4
91405,6037127210,5
91405,6037127220,6
91405,6037127300,7
91405,6037127712,8
91405,6037127803,9
91405,6037127804,10
91405,6037127805,11
91405,6037127806,12
91405,6037127910,13
91405,6037127920,14
91405,6037128101,15
91405,6037128102,16
91406,6037127300,1
91406,6037127400,2
91406,6037127520,3
91406,6037127603,4
91406,6037127604,5
91406,6037127605,6
91406,6037127606,7
91406,6037127711,8
91406,6037127712,9
91406,6037131100,10
91406,6037131900,11
91406,6037132001,12
91406,6037132002,13
91406,6037132101,14
91406,6037132102,15
91406,6037980008,16
91406,6037980024,17
91407,6037127806,1
91407,6037128210,2
91408,6037127806,1
91408,6037128210,2
91409,6037127400,1
91411,6037127711,1
91411,6037127805,2
91411,6037127806,3
91411,6037128302,4
91411,6037128303,5
91411,6037128400,6
91411,6037128801,7
91411,6037128802,8
91412,6037120104,1
91413,6037128910,1
91416,6037139200,1
91423,6037124600,1
91423,6037124700,2
91423,6037128500,3
91423,6037128602,4
91423,6037128702,5
91423,6037141101,6
91423,6037141102,7
91423,6037141201,8
91423,6037141202,9
91423,6037141600,10
91423,6037141700,11
91423,6037143400,12
91423,6037143500,13
91423,6037143902,14
91426,6037139701,1
91436,6037139701,1
91436,6037139702,2
91436,6037141400,3
91436,6037141500,4
91436,6037980024,5
91470,6037127604,1
91482,6037127604,1
91495,6037128910,1
91496,6037128910,1
91501,6037310100,1
91501,6037310201,2
91501,6037310202,3
91501,6037310300,4
91501,6037310602,5
91501,6037310701,6
91501,6037310702,7
91501,6037310703,8
91502,6037301602,1
91502,6037310501,2
91502,6037310602,3
91502,6037310701,4
91502,6037310702,5
91502,6037310703,6
91502,6037310800,7
91502,6037310900,8
91502,6037311801,9
91502,6037311802,10
91503,6037310702,1
91504,6037102104,1
91504,6037102105,2
91504,6037310100,3
91504,6037310300,4
91504,6037310400,5
91504,6037310501,6
91504,6037310601,7
91504,6037310602,8
91505,6037102105,1
91505,6037122200,2
91505,6037123103,3
91505,6037125600,4
91505,6037189701,5
91505,6037310400,6
91505,6037310501,7
91505,6037310800,8
91505,6037310900,9
91505,6037311000,10
91505,6037311100,11
91505,6037311200,12
91505,6037311300,13
91505,6037311400,14
91505,6037311500,15
91505,6037311600,16
91505,6037311700,17
91505,6037980001,18
91506,6037301602,1
91506,6037310800,2
91506,6037310900,3
91506,6037311000,4
91506,6037311700,5
91506,6037311801,6
91506,6037311802,7
91507,6037311000,1
91508,6037310601,1
91508,6037310702,2
91510,6037311000,1
91521,6037311700,1
91522,6037311600,1
91523,6037311600,1
91601,6037123902,1
91601,6037124102,2
91601,6037124203,3
91601,6037124204,4
91601,6037124300,5
91601,6037125100,6
91601,6037125200,7
91601,6037125310,8
91601,6037125320,9
91601,6037125401,10
91601,6037125402,11
91601,6037125501,12
91601,6037125502,13
91601,6037125600,14
91602,6037125200,1
91602,6037125402,2
91602,6037125502,3
91602,6037125600,4
91602,6037143100,5
91602,6037143200,6
91602,6037143300,7
91602,6037143603,8
91603,6037125320,1
91604,6037124700,1
91604,6037143200,2
91604,6037143300,3
91604,6037143400,4
91604,6037143500,5
91604,6037143602,6
91604,6037143603,7
91604,6037143604,8
91604,6037143700,9
91604,6037143800,10
91604,6037143901,11
91604,6037143902,12
91604,6037320000,13
91605,6037121010,1
91605,6037121020,2
91605,6037121600,3
91605,6037121801,4
91605,6037121802,5
91605,6037121900,6
91605,6037122000,7
91605,6037122120,8
91605,6037122121,9
91605,6037122410,10
91605,6037122420,11
91605,6037123010,12
91605,6037123103,13
91605,6037123203,14
91605,6037123204,15
91605,6037123205,16
91605,6037123206,17
91605,6037123301,18
91605,6037123303,19
91605,6037123304,20
91605,6037123410,21
91605,6037123420,22
91605,6037980001,23
91606,6037123103,1
91606,6037123104,2
91606,6037123203,3
91606,6037123204,4
91606,6037123205,5
91606,6037123206,6
91606,6037123301,7
91606,6037123303,8
91606,6037123304,9
91606,6037123420,10
91606,6037123601,11
91606,6037123700,12
91606,6037123800,13
91606,6037123901,14
91606,6037123902,15
91606,6037124102,16
91606,6037124103,17
91606,6037124104,18
91606,6037124105,19
91606,6037124201,20
91606,6037124203,21
91606,6037124300,22
91606,6037124400,23
91607,6037123800,1
91607,6037123902,2
91607,6037124000,3
91607,6037124400,4
91607,6037124700,5
91607,6037124902,6
91607,6037124903,7
91607,6037125100,8
91607,6037143300,9
91607,6037143400,10
91608,6037143700,1
91608,6037320000,2
91609,6037123901,1
91610,6037143100,1
91611,6037123901,1
91612,6037123901,1
91614,6037143800,1
91615,6037123301,1
91617,6037124000,1
91702,6037400602,1
91702,6037400603,2
91702,6037400604,3
91702,6037400800,4
91702,6037400900,5
91702,6037403902,6
91702,6037404000,7
91702,6037404100,8
91702,6037404201,9
91702,6037404202,10
91702,6037404301,11
91702,6037404302,12
91702,6037404401,13
91702,6037404402,14
91702,6037404501,15
91702,6037404503,16
91702,6037404504,17
91702,6037404600,18
91702,6037930301,19
91706,6037404600,1
91706,6037404701,2
91706,6037404702,3
91706,6037404703,4
91706,6037404801,5
91706,6037404802,6
91706,6037404803,7
91706,6037404901,8
91706,6037404902,9
91706,6037404903,10
91706,6037405001,11
91706,6037405002,12
91706,6037405101,13
91706,6037405102,14
91706,6037405201,15
91706,6037405202,16
91706,6037405203,17
91706,6037405400,18
91706,6037406901,19
91706,6037407001,20
91706,6037407002,21
91709,6037403318,1
91710,6037402904,1
91711,6037400204,1
91711,6037400205,2
91711,6037400206,3
91711,6037401701,4
91711,6037401704,5
91711,6037401800,6
91711,6037401901,7
91711,6037401902,8
91711,6037402001,9
91711,6037402002,10
91711,6037402101,11
91715,6037408202,1
91722,6037403721,1
91722,6037403801,2
91722,6037404000,3
91722,6037404600,4
91722,6037405301,5
91722,6037405400,6
91722,6037405500,7
91722,6037405600,8
91722,6037405701,9
91722,6037405702,10
91722,6037405800,11
91722,6037405900,12
91722,6037406000,13
91722,6037406101,14
91723,6037403600,1
91723,6037403721,2
91723,6037403722,3
91723,6037406000,4
91723,6037406101,5
91723,6037406102,6
91723,6037406200,7
91724,6037401303,1
91724,6037401304,2
91724,6037403500,3
91724,6037403600,4
91724,6037403702,5
91724,6037403703,6
91724,6037403721,7
91724,6037403722,8
91724,6037403801,9
91724,6037403802,10
91724,6037405800,11
91724,6037406300,12
91731,6037431501,1
91731,6037432102,2
91731,6037432300,3
91731,6037432401,4
91731,6037432402,5
91731,6037432700,6
91731,6037432801,7
91731,6037432802,8
91731,6037432902,9
91731,6037433101,10
91731,6037433200,11
91731,6037433304,12
91731,6037433403,13
91732,6037432401,1
91732,6037432402,2
91732,6037432500,3
91732,6037432601,4
91732,6037432602,5
91732,6037432700,6
91732,6037433302,7
91732,6037433304,8
91732,6037433305,9
91732,6037433306,10
91732,6037433307,11
91732,6037433403,12
91732,6037433901,13
91732,6037433902,14
91732,6037434001,15
91732,6037434003,16
91733,6037433101,1
91733,6037433102,2
91733,6037433200,3
91733,6037433401,4
91733,6037433402,5
91733,6037433403,6
91733,6037433501,7
91733,6037433503,8
91733,6037433504,9
91733,6037433602,10
91733,6037433700,11
91733,6037433801,12
91733,6037433802,13
91733,6037433902,14
91733,6037434003,15
91733,6037434004,16
91734,6037432700,1
91740,6037400402,1
91740,6037400900,2
91740,6037401101,3
91740,6037401102,4
91740,6037401201,5
91740,6037401202,6
91740,6037401203,7
91740,6037401311,8
91740,6037403901,9
91740,6037403902,10
91740,6037404000,11
91741,6037400402,1
91741,6037400403,2
91741,6037400404,3
91741,6037400501,4
91741,6037400604,5
91741,6037400800,6
91741,6037400900,7
91741,6037401001,8
91741,6037401002,9
91741,6037401101,10
91741,6037401102,11
91741,6037930301,12
91744,6037406601,1
91744,6037406602,2
91744,6037406701,3
91744,6037406902,4
91744,6037407101,5
91744,6037407102,6
91744,6037407200,7
91744,6037407301,8
91744,6037407302,9
91744,6037407501,10
91744,6037407502,11
91744,6037407601,12
91744,6037407602,13
91744,6037407701,14
91744,6037407702,15
91744,6037407801,16
91744,6037407802,17
91744,6037407900,18
91744,6037408003,19
91744,6037408133,20
91744,6037408137,21
91744,6037408138,22
91744,6037408139,23
91744,6037408140,24
91744,6037408141,25
91744,6037408202,26
91744,6037408211,27
91744,6037462202,28
91745,6037408202,1
91745,6037408401,2
91745,6037408402,3
91745,6037408501,4
91745,6037408503,5
91745,6037408504,6
91745,6037408505,7
91745,6037408623,8
91745,6037408624,9
91745,6037408625,10
91745,6037408628,11
91745,6037408629,12
91745,6037408630,13
91745,6037408631,14
91745,6037500202,15
91745,6037501600,16
91746,6037403403,1
91746,6037406901,2
91746,6037406902,3
91746,6037407001,4
91746,6037407002,5
91746,6037407101,6
91746,6037407102,7
91746,6037408202,8
91746,6037408301,9
91746,6037408302,10
91746,6037408303,11
91746,6037408402,12
91747,6037407200,1
91748,6037408202,1
91748,6037408211,2
91748,6037408212,3
91748,6037408623,4
91748,6037408626,5
91748,6037408627,6
91748,6037408703,7
91748,6037408704,8
91748,6037408705,9
91748,6037408706,10
91748,6037408722,11
91748,6037408723,12
91748,6037408724,13
91748,6037500100,14
91750,6037400204,1
91750,6037400205,2
91750,6037400207,3
91750,6037400302,4
91750,6037401304,5
91750,6037401500,6
91750,6037401601,7
91750,6037401602,8
91750,6037401603,9
91750,6037401701,10
91750,6037401703,11
91750,6037402200,12
91750,6037930301,13
91754,6037481711,1
91754,6037481713,2
91754,6037481714,3
91754,6037481902,4
91754,6037482001,5
91754,6037482002,6
91754,6037482101,7
91754,6037482102,8
91754,6037482201,9
91754,6037482600,10
91754,6037482701,11
91754,6037482702,12
91754,6037482800,13
91754,6037530302,14
91754,6037530400,15
91755,6037481711,1
91755,6037481712,2
91755,6037482201,3
91755,6037482202,4
91755,6037482522,5
91755,6037482600,6
91755,6037482800,7
91756,6037482701,1
91765,6037403304,1
91765,6037403305,2
91765,6037403312,3
91765,6037403316,4
91765,6037403317,5
91765,6037403319,6
91765,6037403320,7
91765,6037403321,8
91765,6037403322,9
91765,6037403323,10
91765,6037403324,11
91765,6037403325,12
91765,6037408703,13
91766,6037402402,1
91766,6037402501,2
91766,6037402502,3
91766,6037402801,4
91766,6037402803,5
91766,6037402804,6
91766,6037402902,7
91766,6037402903,8
91766,6037402904,9
91766,6037403000,10
91766,6037403317,11
91766,6037403318,12
91766,6037403321,13
91766,6037408800,14
91767,6037401701,1
91767,6037401703,2
91767,6037401704,3
91767,6037402101,4
91767,6037402102,5
91767,6037402200,6
91767,6037402303,7
91767,6037402600,8
91767,6037402702,9
91767,6037402703,10
91767,6037402705,11
91767,6037402706,12
91767,6037402801,13
91767,6037408800,14
91768,6037401304,1
91768,6037401500,2
91768,6037402200,3
91768,6037402301,4
91768,6037402303,5
91768,6037402304,6
91768,6037402402,7
91768,6037402403,8
91768,6037402404,9
91768,6037402405,10
91768,6037402406,11
91768,6037403200,12
91768,6037408800,13
91769,6037408800,1
91770,6037432201,1
91770,6037432202,2
91770,6037432802,3
91770,6037432901,4
91770,6037432902,5
91770,6037433101,6
91770,6037433601,7
91770,6037433602,8
91770,6037481300,9
91770,6037482303,10
91770,6037482304,11
91770,6037482401,12
91770,6037482402,13
91770,6037482502,14
91770,6037482503,15
91770,6037482521,16
91770,6037482522,17
91770,6037482800,18
91770,6037530003,19
91771,6037482503,1
91772,6037482503,1
91773,6037400207,1
91773,6037400302,2
91773,6037400304,3
91773,6037400403,4
91773,6037401202,5
91773,6037401303,6
91773,6037401304,7
91773,6037401311,8
91773,6037401312,9
91773,6037401500,10
91773,6037402200,11
91773,6037403703,12
91773,6037403802,13
91775,6037430724,1
91775,6037431800,2
91775,6037464100,3
91775,6037464200,4
91775,6037480002,5
91775,6037480011,6
91775,6037480012,7
91775,6037480101,8
91775,6037480102,9
91775,6037480201,10
91775,6037480202,11
91775,6037480302,12
91776,6037432201,1
91776,6037432202,2
91776,6037480102,3
91776,6037480201,4
91776,6037480202,5
91776,6037481101,6
91776,6037481102,7
91776,6037481103,8
91776,6037481201,9
91776,6037481202,10
91776,6037481300,11
91776,6037481401,12
91776,6037481402,13
91776,6037481500,14
91776,6037482301,15
91778,6037481102,1
91780,6037431501,1
91780,6037431502,2
91780,6037431600,3
91780,6037431800,4
91780,6037431900,5
91780,6037432000,6
91780,6037432101,7
91780,6037432102,8
91780,6037432300,9
91780,6037480012,10
91780,6037480101,11
91780,6037481201,12
91786,6037401800,1
91786,6037401901,2
91786,6037401902,3
91788,6037403402,1
91789,6037402403,1
91789,6037403200,2
91789,6037403303,3
91789,6037403304,4
91789,6037403305,5
91789,6037403312,6
91789,6037403322,7
91789,6037403401,8
91789,6037403402,9
91789,6037403403,10
91789,6037403404,11
91789,6037403405,12
91789,6037403406,13
91789,6037403407,14
91789,6037403408,15
91789,6037408006,16
91789,6037408212,17
91789,6037408703,18
91789,6037408705,19
91789,6037408706,20
91790,6037405201,1
91790,6037405203,2
91790,6037405301,3
91790,6037405302,4
91790,6037405400,5
91790,6037405500,6
91790,6037405600,7
91790,6037406500,8
91790,6037406601,9
91790,6037406602,10
91790,6037406701,11
91790,6037406702,12
91790,6037406800,13
91790,6037406901,14
91790,6037406902,15
91790,6037407400,16
91791,6037403500,1
91791,6037403600,2
91791,6037403722,3
91791,6037405600,4
91791,6037406102,5
91791,6037406200,6
91791,6037406300,7
91791,6037406402,8
91791,6037406411,9
91791,6037406412,10
91791,6037406500,11
91791,6037406601,12
91791,6037408003,13
91791,6037408005,14
91792,6037403401,1
91792,6037407900,2
91792,6037408003,3
91792,6037408004,4
91792,6037408006,5
91792,6037408133,6
91792,6037408134,7
91792,6037408135,8
91792,6037408136,9
91792,6037408137,10
91792,6037408141,11
91793,6037406702,1
91801,6037201501,1
91801,6037480302,2
91801,6037480303,3
91801,6037480304,4
91801,6037480400,5
91801,6037480802,6
91801,6037480803,7
91801,6037480804,8
91801,6037480901,9
91801,6037481001,10
91801,6037481002,11
91801,6037481500,12
91801,6037481603,13
91801,6037481604,14
91801,6037481605,15
91801,6037481606,16
91802,6037481001,1
91803,6037480802,1
91803,6037480803,2
91803,6037480901,3
91803,6037480902,4
91803,6037480903,5
91803,6037481001,6
91803,6037481604,7
91803,6037481605,8
91803,6037481606,9
91803,6037481800,10
91803,6037481901,11
91803,6037481902,12
91803,6037482001,13
92301,6037900102,1
92397,6037930301,1
93063,6037113211,1
93243,6037901209,1
93243,6037920102,2
93510,6037910205,1
93510,6037910804,2
93510,6037910805,3
93510,6037910811,4
93510,6037910813,5
93532,6037901205,1
93532,6037901209,2
93532,6037901210,3
93532,6037901213,4
93532,6037920102,5
93534,6037900300,1
93534,6037900501,2
93534,6037900602,3
93534,6037900606,4
93534,6037900607,5
93534,6037900701,6
93534,6037900703,7
93534,6037900704,8
93534,6037900705,9
93534,6037900803,10
93534,6037900804,11
93534,6037900805,12
93534,6037900806,13
93534,6037900900,14
93534,6037901007,15
93534,6037901008,16
93534,6037901009,17
93534,6037901011,18
93534,6037910202,19
93535,6037900102,1
93535,6037900103,2
93535,6037900201,3
93535,6037900300,4
93535,6037900501,5
93535,6037900504,6
93535,6037900505,7
93535,6037900506,8
93535,6037900507,9
93535,6037900508,10
93535,6037900602,11
93535,6037900605,12
93535,6037900606,13
93535,6037900607,14
93535,6037900608,15
93535,6037900609,16
93535,6037900704,17
93535,6037980003,18
93536,6037900900,1
93536,6037901003,2
93536,6037901004,3
93536,6037901007,4
93536,6037901008,5
93536,6037901009,6
93536,6037901010,7
93536,6037901011,8
93536,6037901101,9
93536,6037901102,10
93536,6037901205,11
93536,6037901209,12
93536,6037901213,13
93536,6037910202,14
93536,6037910301,15
93536,6037920102,16
93539,6037901009,1
93543,6037910001,1
93543,6037910002,2
93543,6037910706,3
93543,6037910709,4
93543,6037911001,5
93543,6037930301,6
93544,6037900102,1
93544,6037900104,2
93544,6037911001,3
93550,6037910101,1
93550,6037910201,2
93550,6037910205,3
93550,6037910402,4
93550,6037910403,5
93550,6037910404,6
93550,6037910501,7
93550,6037910502,8
93550,6037910504,9
93550,6037910505,10
93550,6037910601,11
93550,6037910602,12
93550,6037910603,13
93550,6037910605,14
93550,6037910606,15
93550,6037910707,16
93550,6037910709,17
93550,6037910711,18
93550,6037910715,19
93550,6037910716,20
93550,6037910805,21
93550,6037910811,22
93550,6037910812,23
93550,6037930200,24
93550,6037930301,25
93550,6037980004,26
93551,6037900704,1
93551,6037901007,2
93551,6037901213,3
93551,6037910201,4
93551,6037910202,5
93551,6037910205,6
93551,6037910206,7
93551,6037910207,8
93551,6037910208,9
93551,6037910209,10
93551,6037910210,11
93551,6037910301,12
93551,6037910302,13
93551,6037910401,14
93551,6037910403,15
93551,6037910804,16
93551,6037920012,17
93552,6037900201,1
93552,6037910001,2
93552,6037910101,3
93552,6037910705,4
93552,6037910706,5
93552,6037910709,6
93552,6037910711,7
93552,6037910712,8
93552,6037910713,9
93552,6037910714,10
93552,6037910811,11
93552,6037910812,12
93552,6037911001,13
93552,6037980004,14
93553,6037910002,1
93553,6037911001,2
93553,6037930301,3
93560,6037900605,1
93560,6037900900,2
93560,6037901209,3
93563,6037911001,1
93563,6037930301,2
93584,6037900806,1
93586,6037901101,1
93586,6037901102,2
93590,6037910602,1
93591,6037900102,1
93591,6037900103,2
93591,6037900104,3
93591,6037900201,4
93591,6037910001,5
93591,6037910101,6
93591,6037911001,7
93599,6037980004,1
